,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
41,Y,TA,115.0,1959,1959,CBlock,1,1.0,1,0.0,Gd,TA,TA,6,TA,5,Gd,None,None,0.0,2,20,BLQ,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,1328,0,0,0,104,0,0,383.0,967.0,0.0,16905,1Story,7,2007,VinylSd,Gd,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1350.0,None,0,Timber,RL,170000
42,Y,Gd,67.0,1983,1983,CBlock,0,0.0,1,1.0,None,Gd,TA,7,TA,5,Gd,None,None,0.0,0,85,ALQ,LwQ,2.0,1,Norm,Norm,Gd,TA,TA,Normal,2,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,884,0,240,0,0,0,0,0.0,747.0,93.0,9180,SFoyer,12,2007,HdBoard,Av,IR1,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,840.0,MnPrv,0,SawyerW,RL,144000
43,Y,Gd,70.0,1975,1980,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,LwQ,BLQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,938,0,145,0,0,0,0,167.0,280.0,491.0,9200,1Story,7,2008,VinylSd,Av,IR1,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,938.0,MnPrv,0,CollgCr,RL,130250
44,Y,TA,70.0,1959,1959,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,20,ALQ,BLQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1150,0,0,0,0,0,0,465.0,179.0,506.0,7945,1Story,5,2006,BrkFace,No,Reg,0,Wd Sdng,FuseA,RFn,None,GasA,Attchd,WD,1Fam,1150.0,None,0,NAmes,RL,141000
45,Y,Ex,61.0,2005,2005,PConc,0,0.0,2,1.0,Gd,Ex,TA,5,Ex,9,Ex,None,None,412.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1752,0,196,0,82,0,0,1296.0,456.0,0.0,7658,1Story,2,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,TwnhsE,1752.0,None,0,NridgHt,RL,319900
46,Y,Ex,48.0,2003,2003,PConc,1,0.0,1,1.0,Ex,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,50,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,1,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,2149,0,168,0,43,0,631,83.0,1351.0,0.0,12822,1.5Fin,8,2009,VinylSd,No,IR1,198,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1434.0,None,0,Mitchel,RL,239686
47,Y,Gd,84.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,8,Ex,None,None,0.0,0,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1656,0,0,0,146,0,0,1632.0,24.0,0.0,11096,1Story,7,2007,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1656.0,None,0,Somerst,FV,249700
48,Y,TA,33.0,1920,2008,BrkTil,0,0.0,2,0.0,None,TA,None,5,TA,4,Gd,None,None,0.0,0,190,Unf,Unf,0.0,3,Norm,Norm,None,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1452,0,0,0,0,102,716,736.0,0.0,0.0,4456,2Story,6,2009,MetalSd,No,Reg,0,MetalSd,SBrkr,None,None,GasA,None,New,2fmCon,736.0,None,0,OldTown,RM,113000
49,Y,TA,66.0,1966,1966,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,Ex,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,955,0,0,0,0,0,0,192.0,763.0,0.0,7742,1Story,1,2007,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,955.0,MnPrv,0,Sawyer,RL,127000
50,Y,Gd,64.0,1997,1997,PConc,0,1.0,2,0.0,None,TA,TA,6,TA,6,Gd,None,None,0.0,0,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1470,0,0,0,75,0,676,612.0,182.0,0.0,13869,2Story,7,2007,VinylSd,Av,IR2,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,794.0,None,0,Gilbert,RL,177000
51,Y,TA,52.0,1934,1950,PConc,0,0.0,1,0.0,Gd,TA,TA,6,TA,6,TA,None,None,0.0,1,50,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,360,1176,0,112,0,0,0,0,816.0,0.0,0.0,6240,1.5Fin,9,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,816.0,MnPrv,400,BrkSide,RM,114500
52,N,Gd,110.0,1963,1963,CBlock,0,0.0,1,1.0,None,TA,TA,5,Fa,5,TA,None,None,0.0,0,90,LwQ,GLQ,2.0,1,RRNn,Norm,TA,TA,TA,Normal,2,Gable,Typ,Bnk,Corner,CompShg,None,Grvl,Y,Mod,0,816,0,106,0,0,0,0,0.0,104.0,712.0,8472,1Story,5,2010,Wd Sdng,Gd,IR2,0,Wd Sdng,SBrkr,Unf,None,GasA,CarPort,WD,Duplex,816.0,None,0,IDOTRR,RM,110000
53,Y,Ex,68.0,1981,1987,CBlock,1,0.0,0,2.0,Gd,Gd,TA,5,Gd,9,Gd,None,None,0.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,0,Gable,Typ,Low,Inside,WdShngl,None,Pave,Y,Gtl,0,1842,0,857,0,72,0,0,32.0,1810.0,0.0,50271,1Story,11,2006,WdShing,Gd,IR1,0,Wd Shng,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1842.0,None,0,Veenker,RL,385000
54,Y,TA,60.0,1955,1955,CBlock,0,0.0,1,0.0,TA,TA,TA,5,TA,5,TA,None,None,0.0,1,80,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min1,Bnk,Inside,CompShg,None,Pave,Y,Mod,0,1360,0,0,0,50,0,0,0.0,384.0,0.0,7134,SLvl,2,2007,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,384.0,MnPrv,0,NAmes,RL,130000
55,Y,TA,100.0,1964,1964,CBlock,0,0.0,2,0.0,Gd,TA,TA,5,TA,6,Gd,None,None,272.0,1,20,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1425,407,0,0,0,0,0,935.0,490.0,0.0,10175,1Story,7,2008,HdBoard,No,IR1,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1425.0,None,0,NAmes,RL,180500
56,Y,Gd,24.0,1999,2000,PConc,1,0.0,2,1.0,None,Gd,TA,5,Gd,8,Ex,None,Pave,456.0,0,160,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1739,0,115,0,0,0,756,321.0,649.0,0.0,2645,2Story,8,2009,MetalSd,No,Reg,0,MetalSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,Twnhs,970.0,None,0,Somerst,FV,172500
57,Y,Gd,89.0,2004,2004,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1720,0,0,0,70,0,860,860.0,0.0,0.0,11645,2Story,8,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,860.0,None,0,CollgCr,RL,196500
58,Y,Ex,66.0,2006,2006,PConc,1,0.0,3,0.0,Gd,Gd,TA,5,Ex,10,Ex,None,None,1031.0,1,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Hip,Typ,HLS,CulDSac,CompShg,None,Pave,Y,Gtl,0,2945,0,192,0,0,37,1519,1410.0,0.0,0.0,13682,2Story,10,2006,VinylSd,Gd,IR2,0,VinylSd,SBrkr,Fin,BrkFace,GasA,BuiltIn,New,1Fam,1410.0,None,0,StoneBr,RL,438780
59,Y,TA,60.0,1972,1972,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,5,Ex,None,None,0.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,780,0,196,0,0,0,0,148.0,632.0,0.0,7200,1Story,1,2008,HdBoard,Av,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,780.0,MnPrv,0,CollgCr,RL,124900
60,Y,Gd,63.0,2004,2004,PConc,1,0.0,1,1.0,None,Gd,TA,5,TA,6,Ex,None,None,0.0,0,20,ALQ,Unf,2.0,1,RRAe,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1158,0,0,0,50,0,0,217.0,941.0,0.0,13072,1Story,5,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,New,1Fam,1158.0,None,0,SawyerW,RL,158000
61,N,TA,60.0,1920,1996,BrkTil,0,0.0,1,0.0,None,Fa,TA,7,TA,5,TA,None,None,0.0,0,75,Unf,Unf,1.0,1,Norm,Norm,TA,TA,Fa,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,1111,0,0,0,0,144,530,530.0,0.0,0.0,7200,2.5Unf,3,2007,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,530.0,None,0,IDOTRR,RM,101000
62,Y,Gd,44.0,2006,2006,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,178.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,Gd,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1370,0,120,0,49,0,0,1346.0,24.0,0.0,6442,1Story,10,2007,VinylSd,Mn,IR1,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,TwnhsE,1370.0,None,0,NridgHt,RL,202500
63,Y,TA,50.0,1921,1950,BrkTil,0,0.0,2,0.0,None,TA,TA,6,TA,7,Gd,None,None,0.0,0,70,Unf,Unf,2.0,1,RRAn,Feedr,TA,TA,TA,Normal,3,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,1710,0,12,0,11,64,808,576.0,0.0,0.0,10300,2Story,4,2010,Stucco,No,IR1,0,Stucco,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,576.0,GdPrv,0,OldTown,RM,140000
64,Y,Gd,70.0,1997,1998,PConc,1,0.0,2,1.0,None,Gd,TA,5,TA,7,Ex,None,None,573.0,0,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2034,0,576,0,36,0,977,318.0,739.0,0.0,9375,2Story,2,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1057.0,GdPrv,0,CollgCr,RL,219500
65,Y,Ex,76.0,2004,2005,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,344.0,1,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2473,0,192,0,151,0,1330,1143.0,0.0,0.0,9591,2Story,10,2007,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,BuiltIn,WD,1Fam,1143.0,None,0,NridgHt,RL,317000
66,Y,Gd,73.0,1970,1989,CBlock,0,0.0,2,1.0,Gd,TA,TA,5,TA,7,TA,None,None,287.0,1,20,GLQ,Unf,2.0,1,PosA,Norm,TA,TA,TA,Normal,3,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2207,0,301,0,0,0,0,1035.0,912.0,0.0,19900,1Story,7,2010,Plywood,Gd,Reg,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1947.0,None,0,NAmes,RL,180000
67,Y,Gd,72.0,2003,2003,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,7,Ex,None,None,167.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1479,0,144,0,29,0,0,440.0,1013.0,0.0,10665,1Story,6,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1453.0,None,0,CollgCr,RL,226000
68,Y,TA,47.0,1945,1950,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,4,TA,None,None,0.0,0,30,Unf,Unf,1.0,1,Artery,Norm,TA,Gd,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,747,0,0,0,0,0,0,747.0,0.0,0.0,4608,1Story,6,2010,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,747.0,None,0,OldTown,RM,80000
69,Y,TA,81.0,1953,1953,CBlock,0,0.0,2,0.0,TA,TA,TA,4,Gd,7,TA,None,None,0.0,1,50,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2287,0,0,0,21,114,983,701.0,603.0,0.0,15593,1.5Fin,7,2006,BrkFace,No,Reg,0,AsbShng,SBrkr,Fin,None,GasW,Attchd,WD,1Fam,1304.0,None,0,ClearCr,RL,225000
70,Y,Gd,95.0,1973,1973,CBlock,0,0.0,2,1.0,Gd,TA,TA,6,TA,7,Ex,None,None,1115.0,2,20,ALQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2223,0,300,0,0,0,0,343.0,1880.0,0.0,13651,1Story,2,2007,Plywood,Gd,IR1,0,Plywood,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,2223.0,None,0,NAmes,RL,244000
71,Y,TA,69.0,1982,2006,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,4,TA,None,None,0.0,0,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,845,0,0,0,0,0,0,280.0,565.0,0.0,7599,1Story,6,2007,HdBoard,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,845.0,None,0,Mitchel,RL,129500
72,Y,Gd,74.0,1998,1998,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,7,Gd,None,None,40.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1718,0,0,0,94,0,833,832.0,0.0,0.0,10141,2Story,12,2009,VinylSd,No,IR1,291,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,832.0,None,0,Gilbert,RL,185000
73,Y,TA,85.0,1954,2003,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,Gd,None,None,104.0,0,20,ALQ,BLQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1086,0,0,0,0,0,0,404.0,320.0,362.0,10200,1Story,5,2010,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1086.0,GdWo,0,NAmes,RL,144900
74,N,Fa,60.0,1915,1950,CBlock,0,0.0,2,0.0,None,TA,TA,6,Gd,3,Gd,None,None,0.0,0,50,Unf,Unf,1.0,2,Norm,Norm,TA,Gd,TA,Normal,3,Gambrel,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1605,0,0,0,0,202,765,840.0,0.0,0.0,5790,2Story,5,2010,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,840.0,None,0,OldTown,RM,107400
75,Y,Gd,21.0,1973,1973,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,4,TA,None,None,0.0,0,180,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,988,0,120,0,101,0,462,0.0,462.0,0.0,1596,SLvl,11,2009,CemntBd,Gd,Reg,0,CmentBd,SBrkr,Unf,None,GasA,BuiltIn,WD,Twnhs,462.0,GdWo,0,MeadowV,RM,91000
76,Y,TA,73.0,1956,1956,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,4,Ex,None,None,0.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,952,0,0,0,0,0,0,724.0,228.0,0.0,8475,1Story,4,2008,VinylSd,No,IR1,0,VinylSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,952.0,None,0,NAmes,RL,135750
77,Y,TA,50.0,1948,2001,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,50,BLQ,GLQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1285,0,0,0,0,0,213,295.0,336.0,41.0,8635,1.5Fin,1,2008,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,672.0,MnPrv,0,BrkSide,RM,127000
78,N,TA,72.0,1968,1968,CBlock,0,0.0,2,0.0,None,TA,None,5,TA,4,TA,None,None,0.0,0,90,Unf,Unf,0.0,2,Norm,Norm,None,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1768,0,0,0,0,0,0,1768.0,0.0,0.0,10778,1Story,4,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,None,None,GasA,None,WD,Duplex,1768.0,None,0,Sawyer,RL,136500
79,Y,TA,60.0,1910,1981,PConc,1,0.0,1,0.0,None,TA,TA,6,TA,5,Gd,None,Grvl,0.0,0,50,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1230,0,74,0,0,128,548,440.0,0.0,0.0,10440,2Story,5,2009,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,440.0,MnPrv,0,OldTown,RM,110000
80,Y,Gd,100.0,1968,1968,CBlock,1,0.0,2,0.0,Gd,Gd,TA,6,TA,6,TA,None,None,576.0,1,60,Rec,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2142,0,0,0,72,0,960,448.0,448.0,0.0,13000,2Story,6,2009,VinylSd,No,Reg,252,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,896.0,None,0,NAmes,RL,193500
81,Y,Ex,32.0,1998,1998,PConc,0,0.0,2,1.0,None,TA,TA,5,TA,6,Ex,None,None,443.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,Gd,Gd,Normal,2,Hip,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1337,0,0,0,199,0,0,36.0,1201.0,0.0,4500,1Story,3,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1237.0,None,0,Mitchel,RM,153500
82,Y,Gd,78.0,2007,2007,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,TA,8,Ex,None,None,468.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1563,0,144,0,99,0,0,1530.0,33.0,0.0,10206,1Story,10,2008,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1563.0,None,0,Somerst,RL,245000
83,Y,TA,80.0,1960,1960,CBlock,1,0.0,1,0.0,None,TA,TA,5,TA,5,Gd,None,None,66.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1065,0,74,0,0,0,0,1065.0,0.0,0.0,8892,1Story,7,2007,MetalSd,No,IR1,0,MetalSd,SBrkr,Unf,BrkCmn,GasA,Detchd,COD,1Fam,1065.0,None,0,NAmes,RL,126500
84,Y,Gd,64.0,1995,1996,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,7,Gd,None,None,22.0,1,80,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1474,0,120,0,72,0,670,384.0,0.0,0.0,8530,SLvl,5,2009,HdBoard,No,IR1,0,HdBoard,SBrkr,Fin,BrkFace,GasA,BuiltIn,WD,1Fam,384.0,None,700,Gilbert,RL,168500
85,Y,Gd,121.0,1991,1992,CBlock,1,0.0,2,0.0,TA,Gd,TA,5,Gd,8,Ex,None,None,284.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2417,0,127,0,82,0,1116,1288.0,0.0,0.0,16059,2Story,4,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1288.0,None,0,NoRidge,RL,260000
86,Y,Gd,122.0,2005,2005,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,6,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1560,0,100,0,38,0,876,684.0,0.0,0.0,11911,2Story,3,2009,VinylSd,Av,IR2,0,VinylSd,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,684.0,None,0,Gilbert,RL,174000
87,Y,Gd,40.0,2009,2009,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,Pave,76.0,0,160,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1224,0,0,0,234,0,612,612.0,0.0,0.0,3951,2Story,6,2009,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Detchd,New,TwnhsE,612.0,None,0,Somerst,FV,164500
88,N,TA,105.0,1915,1982,CBlock,0,0.0,1,0.0,None,Fa,None,2,Fa,3,TA,None,None,0.0,0,50,Unf,Unf,0.0,1,Feedr,Feedr,None,Fa,Fa,Abnorml,2,Hip,Typ,Lvl,Corner,CompShg,None,Pave,N,Gtl,513,1526,0,0,0,0,156,0,1013.0,0.0,0.0,8470,1.5Fin,10,2009,Plywood,No,IR1,0,Plywood,SBrkr,None,None,GasA,None,ConLD,1Fam,1013.0,MnPrv,0,IDOTRR,C (all),85000
89,Y,Gd,60.0,1994,1995,PConc,0,0.0,1,1.0,None,TA,None,5,TA,4,Ex,None,None,0.0,0,20,GLQ,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,990,0,0,0,0,0,0,402.0,588.0,0.0,8070,1Story,8,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,None,None,GasA,None,WD,1Fam,990.0,None,0,CollgCr,RL,123600
90,Y,None,60.0,1950,1950,Slab,0,0.0,1,0.0,None,TA,TA,5,TA,4,TA,None,None,0.0,0,20,None,None,2.0,1,Norm,Norm,TA,TA,None,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1040,0,0,0,29,0,0,0.0,0.0,0.0,7200,1Story,7,2006,BrkFace,None,Reg,0,Wd Sdng,FuseA,Unf,None,GasA,Detchd,WD,1Fam,0.0,None,0,NAmes,RL,109900
91,Y,TA,85.0,1961,1961,CBlock,0,0.0,1,0.0,None,TA,TA,3,TA,5,TA,None,None,203.0,0,20,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1235,0,0,0,0,0,0,635.0,600.0,0.0,8500,1Story,12,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkCmn,GasA,Attchd,WD,1Fam,1235.0,GdWo,0,NAmes,RL,98600
92,Y,Gd,80.0,1921,2006,BrkTil,0,0.0,1,1.0,None,TA,TA,7,TA,5,Ex,None,Grvl,0.0,0,30,ALQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Normal,2,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Gtl,0,964,0,0,0,0,44,0,163.0,713.0,0.0,13360,1Story,8,2009,Wd Sdng,No,IR1,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,876.0,None,0,Crawfor,RL,163500
